case,surface_pressure,p,T,density,up_flux,down_flux
26,101300.0,68884.0,243.60282634931343,0.985095837709136,164.14236550409566,1400.0990342565412
26,101300.0,70910.0,177.3602986761185,1.3928152803468277,164.26363398781947,1398.3960360044466
26,101300.0,72936.0,334.35317962233535,0.7599393498876318,169.8576043214653,1391.4473230174556
26,101300.0,74962.0,259.396010796867,1.0067469464349188,150.35400246045717,1408.865356356731
26,101300.0,76988.0,167.6522185893783,1.5997649650919818,147.46143736157202,1408.513029980104
26,101300.0,79014.0,178.9950001138219,1.5378203261335648,153.09614848904516,1399.7691386455385
26,101300.0,81040.0,284.524191815647,0.9922535988304468,158.62604102654925,1391.7123660603654
26,101300.0,83066.0,281.18102582736776,1.0291525050952408,150.96419575974494,1396.7090303927585
26,101300.0,85092.0,263.9186762547538,1.1232102447400427,143.42481021960097,1400.7225736324262
26,101300.0,87118.0,291.0199589400851,1.0428637468199844,138.87741972625614,1401.0692781226971
26,101300.0,89144.0,319.13624476800464,0.9731021584135493,127.76862108439457,1407.1053070802604
26,101300.0,91170.0,229.77630492484815,1.382258159942577,106.98706870005094,1420.9942428220184
26,101300.0,93196.0,323.9180666432835,1.002315738792837,105.50622089741498,1414.3794614895949
26,101300.0,95222.0,279.931619182635,1.185025761207661,80.48160632333699,1429.870182767994
26,101300.0,97248.0,229.10631711691676,1.4787203958553132,67.3857897464134,1431.296053876019
26,101300.0,99274.0,306.55171339056056,1.1281691560195155,63.172421440220695,1423.1009975276172
26,101300.0,101300.0,163.0669472548803,2.1641429949176194,40.11503349230377,1432.3829662407143
27,101300.0,2026.0,206.92054670264878,0.034109729287674716,303.4079321602123,1017.3230858412268
27,101300.0,4052.0,269.9105105880883,0.052298843914650325,303.55838723811985,1017.3888124988478
27,101300.0,6078.0,246.84438165040325,0.085778786434941,303.5539850641896,1017.7532607179675
27,101300.0,8104.0,194.2226228212083,0.145359046841464,303.71203405239754,1018.0985924646368
27,101300.0,10130.0,325.34298023199506,0.10847020315379315,304.2190357177503,1018.238937699387
27,101300.0,12156.0,188.52092220138096,0.22463301419283957,303.2568054774325,1019.988104049652
27,101300.0,14182.0,219.56025350903337,0.22502263517637222,304.0183317905458,1020.1519876037862
27,101300.0,16208.0,206.69038109837828,0.2731817047151549,304.666535740551,1020.5731974036167
27,101300.0,18234.0,311.84215880134946,0.20369931613137016,305.5298606151432,1020.9234441739568
27,101300.0,20260.0,327.85856753307735,0.2152758698725458,304.3629453824874,1023.4366184850467
27,101300.0,22286.0,181.5154248681722,0.427721457883376,302.415455979086,1026.8413195924409
27,101300.0,24312.0,180.05652194470252,0.4703858825565407,303.8189783014996,1027.017940267415
27,101300.0,26338.0,202.5545039053697,0.4529844957679691,305.36893006677474,1027.1949077694778
27,101300.0,28364.0,184.9642356985744,0.5342224850982454,306.8048052437236,1027.6331607416616
27,101300.0,30390.0,155.54623572055374,0.6806340056436703,308.58039475722956,1027.880871734378
27,101300.0,32416.0,232.37942384883638,0.48596411611219137,310.7644507867035,1027.8764768196606
27,101300.0,34442.0,326.4845587239362,0.36750915759817304,311.9769388707809,1028.994571121778
27,101300.0,36468.0,299.98335610804236,0.42350372575928413,308.90849513894153,1034.4859609849614
27,101300.0,38494.0,318.20755022063963,0.4214295754975989,307.41250536027223,1038.4588939538496
27,101300.0,40520.0,223.82639463628203,0.6306676961449753,304.57397560604426,1043.8213327376543
27,101300.0,42546.0,170.87448806770186,0.867409068198992,306.24757539917476,1044.7499929454714
27,101300.0,44572.0,293.611216304697,0.528849293498145,309.0808304823563,1044.6680820509248
27,101300.0,46598.0,224.16515900000888,0.7241718064578833,307.7054461107635,1048.900450760485
27,101300.0,48624.0,339.2302982800443,0.49934246094434065,309.6622583216641,1049.8896068436495
27,101300.0,50650.0,228.8352824543774,0.7710790657349951,303.95559529912686,1058.5596526192344
27,101300.0,52676.0,274.76618967645635,0.6678700165049243,305.8550770425718,1059.630869713128
27,101300.0,54702.0,268.24841106024184,0.7104090671519345,305.538841128069,1063.0059106499075
27,101300.0,56728.0,264.0571038620797,0.7484142801232933,305.6305167051713,1066.0260454113711
27,101300.0,58754.0,181.2287563258595,1.1294129876521093,305.99442633375537,1068.8335204602167
27,101300.0,60780.0,258.10294915210125,0.820370769331158,309.68907394850817,1068.4316588627385
27,101300.0,62806.0,292.07608167362287,0.7491134417474437,310.54180707827413,1071.000650460161
27,101300.0,64832.0,274.56887440362505,0.8225845814362204,308.7844622414715,1076.1991090708516
27,101300.0,66858.0,210.47775392516286,1.1065973582254192,308.4727281157399,1079.9411434037788
27,101300.0,68884.0,180.721575521689,1.3278554572035048,311.84738434296025,1080.0866624534256
27,101300.0,70910.0,254.69061889495754,0.9699223913106048,316.31704399238345,1079.3275394687132
27,101300.0,72936.0,274.36030647986655,0.9261111463793539,317.70498401714684,1081.7966602485521
27,101300.0,74962.0,267.9748205676718,0.9745174611328742,317.58224445354244,1085.8164012218851
27,101300.0,76988.0,281.76350819157176,0.9518767967528192,318.0212916877045,1089.2870880913247
27,101300.0,79014.0,200.3876567209674,1.3736482274185564,317.17014244268444,1094.0376235727229
27,101300.0,81040.0,177.72468542429579,1.588525266534559,321.78927765239985,1093.4051671620061
27,101300.0,83066.0,237.54373589854902,1.2182100109727738,327.3884222345092,1092.0405412619696
27,101300.0,85092.0,289.1342426653879,1.0252544223571354,330.5748905405283,1093.299649958769
27,101300.0,87118.0,279.7598033195361,1.0848383548261582,329.10899700235416,1099.2333228059163
27,101300.0,89144.0,206.64635464614418,1.5028194866709434,328.68614178557107,1104.0430550157826
27,101300.0,91170.0,289.99231787883946,1.0952365040805134,333.94818907679553,1103.267916700641
27,101300.0,93196.0,192.41276801778696,1.687352557840118,332.363096935447,1109.4037057345513
27,101300.0,95222.0,224.55485080295495,1.4772612523034836,338.6034242910233,1107.8025775536735
27,101300.0,97248.0,336.36166425572395,1.0072021277743304,343.5098707855803,1107.813235085977
27,101300.0,99274.0,306.438106065869,1.1285874077874185,333.82480003336894,1122.2091839818324
27,101300.0,101300.0,276.0625713951864,1.2783340741221665,329.51372683296756,1130.7333055292747
28,101300.0,2026.0,177.51727889662504,0.03975953144366945,347.2808884033836,1022.930098683147
28,101300.0,4052.0,331.59311652009717,0.04257026747813827,348.52342412675245,1022.8878858016307
28,101300.0,6078.0,304.1750986813843,0.0696112587389484,345.73267297650557,1027.6468941389016
28,101300.0,8104.0,282.991070652572,0.09976291924419214,343.95792844966525,1032.0813744512932
28,101300.0,10130.0,224.43375439822654,0.15724024781855125,343.34700968127373,1036.0104796211667
28,101300.0,12156.0,228.67859459477728,0.185185775990759,346.3550794126149,1037.0130949551194
28,101300.0,14182.0,320.23492954364735,0.15428056800362586,349.7620201490695,1038.3672054969652
28,101300.0,16208.0,201.50595795679965,0.2802102291624806,343.4404081837112,1049.927585160071
28,101300.0,18234.0,162.67012588336735,0.39049600622003333,349.46033769980255,1049.617123533314
28,101300.0,20260.0,155.4896604518887,0.4539211039224615,358.0193892251858,1047.6733751704285
28,101300.0,22286.0,261.1737600334105,0.29726585910852316,368.0502027354516,1045.3224947180047
28,101300.0,24312.0,210.54118134407003,0.4022778130355804,371.1271668807252,1050.7803010472896
28,101300.0,26338.0,263.958262819808,0.3476081742504164,380.63897351447673,1050.609164719586
28,101300.0,28364.0,260.49176873748274,0.3793288906137008,384.4162178981534,1056.974496964255
28,101300.0,30390.0,317.9401688277669,0.33298736007977175,389.3390514373253,1062.714989601106
28,101300.0,32416.0,330.1300843511575,0.3420714035659928,379.23091140438856,1083.1689762138337
28,101300.0,34442.0,346.24368977006316,0.3465364674952677,362.87915699896286,1108.1742720049451
28,101300.0,36468.0,330.45302082949956,0.3844542521010261,336.52886195709465,1140.2919362706082
28,101300.0,38494.0,312.04393421360385,0.429753820235512,314.96795168736975,1164.193265818507
28,101300.0,40520.0,213.39029327935017,0.6615112359253696,299.24112814430424,1179.4012136279373
28,101300.0,42546.0,242.89342128439148,0.6102185876012017,309.046609817572,1168.3932155606988
28,101300.0,44572.0,190.3203033859948,0.8158671541782359,314.6464996031875,1162.5043771211872
28,101300.0,46598.0,257.6501722399693,0.6300561987855412,329.9016271613642,1148.3073425693144
28,101300.0,48624.0,235.14082001721937,0.7203857329307412,333.9480761201969,1146.5284097419797
28,101300.0,50650.0,267.9669948804529,0.6584769735572997,344.6103816379228,1138.924314384801
28,101300.0,52676.0,308.31367559850577,0.5951993510439646,346.9566503166493,1140.244081649167
28,101300.0,54702.0,338.444649404007,0.5630643114077218,330.74335623560734,1158.2033954090407
28,101300.0,56728.0,162.03059187651684,1.2196715756552254,291.4801642933211,1193.3160866284954
28,101300.0,58754.0,165.20974296038983,1.238922762439858,311.73801286413794,1166.7964020895474
28,101300.0,60780.0,205.71604794557493,1.0292834082568458,334.760917797394,1141.8689015472178
28,101300.0,62806.0,296.5849216643113,0.7377250251524284,355.43147406859435,1123.5107728707362
28,101300.0,64832.0,299.37398418083126,0.7544280216757109,344.6057180733778,1136.9556715890928
28,101300.0,66858.0,257.7468439597923,0.9036546204815566,330.25945759133253,1150.2505830788168
28,101300.0,68884.0,263.88835668942977,0.9093699066583423,336.1421960562656,1141.7729409576505
28,101300.0,70910.0,221.99020841293415,1.112797433224906,340.20105671730875,1135.8497978295347
28,101300.0,72936.0,270.4054214288809,0.9396562266111501,361.0139520488025,1115.6673716335217
28,101300.0,74962.0,330.3357081473155,0.790547722653965,365.49557378556017,1114.1692620130243
28,101300.0,76988.0,318.3296466650592,0.842535869432952,324.6092402899147,1152.2525433898243
28,101300.0,79014.0,151.3085847239572,1.819210390167187,288.2031087777563,1175.1324127659923
28,101300.0,81040.0,151.7659434570333,1.8602339026299943,317.5813998482105,1131.9139971854104
28,101300.0,83066.0,219.970489626109,1.315531722493097,352.42439375548844,1092.796216288099
28,101300.0,85092.0,327.18108769128196,0.9060308559988595,379.72796564661,1069.5750637263952
28,101300.0,87118.0,247.74114695812852,1.225045449680386,338.9660542322416,1111.0012618689905
28,101300.0,89144.0,267.7727728762021,1.1597600655064209,353.5940673442321,1092.0843744822414
28,101300.0,91170.0,170.44222892262633,1.863447658784179,359.5589273252874,1084.44623227416
28,101300.0,93196.0,164.7440102401174,1.9707434328125213,403.9951438403646,1045.2353664739626
28,101300.0,95222.0,342.6088852868803,0.9682357765772108,458.7237749206742,1009.4699329057773
28,101300.0,97248.0,209.81116135576923,1.6147100170977842,406.73434208418774,1077.0430950579007
28,101300.0,99274.0,282.58323353360197,1.2238595455488728,453.4080646118213,1041.6510253638785
28,101300.0,101300.0,301.41495642585977,1.1708118130198173,468.2767434512517,1045.4060136285082
29,101300.0,2026.0,343.9631670491987,0.02051965009112578,370.8494757768723,739.8478332822951
29,101300.0,4052.0,332.3927462969113,0.042467857140182044,369.20627045801615,742.5506909365666
29,101300.0,6078.0,294.25185243309807,0.07195880440912157,367.0330896648692,746.4530088603027
29,101300.0,8104.0,184.6038431111515,0.15293297719344487,366.1076429748875,749.7480889073182
29,101300.0,10130.0,281.65877531657804,0.12529351915543846,368.61549930284343,750.2723952693618
29,101300.0,12156.0,245.37466801022646,0.1725851463637847,368.0446751962461,754.5266771774643
29,101300.0,14182.0,239.98322918625914,0.2058728311645866,369.6227953907053,757.2462770780039
29,101300.0,16208.0,215.47880713330784,0.26203983309480666,371.7823984614565,760.0261215549847
29,101300.0,18234.0,206.04892623317585,0.3082861709110783,375.57796615304085,761.8439433657718
29,101300.0,20260.0,341.2680458487876,0.2068170143070568,380.36962454453874,763.3950025589855
29,101300.0,22286.0,229.9851214801501,0.3375785427042763,369.6042345515656,780.7987828483006
29,101300.0,24312.0,295.62245516454504,0.28650071909414915,373.71884168745135,783.5172108919169
29,101300.0,26338.0,293.39058259564933,0.3127368608949538,370.3804626785602,794.0597784568101
29,101300.0,28364.0,298.4625387192292,0.3310702042313755,367.0457446805016,804.6414070768627
29,101300.0,30390.0,251.08295016913013,0.4216537100984384,362.3124886757179,816.5288337997666
29,101300.0,32416.0,260.34838441732313,0.43375748832127575,365.151203023275,820.9353955611205
29,101300.0,34442.0,230.7016632899496,0.5200918945896138,366.95864485572474,826.7077299593834
29,101300.0,36468.0,209.43973412988512,0.6065900986044177,373.0581191377216,828.6480077432907
29,101300.0,38494.0,169.04655849698577,0.7932848441395877,382.0754144600346,828.4746534761744
29,101300.0,40520.0,337.4062280268941,0.4183683195985594,394.97749367081315,825.5788413580572
29,101300.0,42546.0,228.86149439342904,0.647632232178768,376.1782789775119,853.9806744513834
29,101300.0,44572.0,168.71439822850408,0.9203487428237548,384.5494964879123,854.4776742938532
29,101300.0,46598.0,312.31644193289077,0.5197743901450975,399.6824327325428,849.5091022123404
29,101300.0,48624.0,276.7659333388479,0.6120409760208864,389.1937422864397,870.2366866854364
29,101300.0,50650.0,242.74333863164412,0.7268998473728785,389.45715079832564,879.2540242308371
29,101300.0,52676.0,266.3109630587661,0.689074522229548,397.9445169844463,880.3674670121393
29,101300.0,54702.0,283.33916081143605,0.6725724143480398,401.8934831234234,886.5778143268667
29,101300.0,56728.0,263.8135599965997,0.7491051911847415,401.08196796663754,897.3817079806115
29,101300.0,58754.0,263.33400763953716,0.7772718494097529,406.31902964751873,902.0440576861771
29,101300.0,60780.0,284.9491480568254,0.7430803580445317,412.3435440767088,906.3500307270813
29,101300.0,62806.0,260.1036877333588,0.8411957581275531,411.77322808353085,917.1708985178991
29,101300.0,64832.0,216.20039203042626,1.0446610226078357,419.72059760026764,919.5376217947418
29,101300.0,66858.0,162.21211223487947,1.4358614979475188,439.23139855533736,912.1470062787242
29,101300.0,68884.0,328.55186489889286,0.730393450558371,468.09623864140633,899.0238784261674
29,101300.0,70910.0,236.83865287622612,1.043031325854041,449.4492071940813,933.3308621023598
29,101300.0,72936.0,164.92742726650062,1.5406057207482398,469.35146113332576,928.1268177329218
29,101300.0,74962.0,201.1043741187242,1.2985602274019885,503.97950884889144,912.483356966628
29,101300.0,76988.0,328.5826890541549,0.8162455130891767,538.9019501324491,902.1135883330014
29,101300.0,79014.0,304.55114060202743,0.9038289888101725,526.1029987800877,939.8153702907251
29,101300.0,81040.0,281.57251193000195,1.0026552355848712,527.9477759769227,959.6716192264732
29,101300.0,83066.0,279.99295953078934,1.0335194056322825,542.9272472174135,966.3627554117145
29,101300.0,85092.0,287.1509195618597,1.0323357536165232,560.9627651585622,971.7378891091937
29,101300.0,87118.0,319.579857439511,0.9496661248029358,577.9507942642756,979.9850794950399
29,101300.0,89144.0,249.2673181958619,1.2458599501107628,575.8430661137252,1006.6625062036483
29,101300.0,91170.0,300.214393129236,1.0579445213577772,613.7039478516516,995.2002097369555
29,101300.0,93196.0,330.72096320133596,0.9816982060440449,630.9024971084368,1008.3939847611648
29,101300.0,95222.0,343.73678329844097,0.9650587200031544,626.2384986102697,1041.8456982694638
29,101300.0,97248.0,318.67944881956043,1.063087642441302,607.660440335985,1083.2154615779264
29,101300.0,99274.0,329.7409058033364,1.0488301017115294,610.4528927183435,1098.6840127471592
29,101300.0,101300.0,321.1318618430765,1.0989261220572921,603.3606519908645,1121.407637829858
30,101300.0,2026.0,237.0052114908848,0.029779952042769547,203.78019788783084,1189.83690511845
30,101300.0,4052.0,346.4264335961338,0.040747490073539075,204.21808905745365,1189.9092167005856
30,101300.0,6078.0,225.40323658388695,0.09393836493725237,201.0493896087546,1193.887443581838
30,101300.0,8104.0,326.7630182856451,0.08639905297869584,202.31638048947264,1193.6993099863012
30,101300.0,10130.0,176.62893478004304,0.1997974975299028,198.43881138602626,1198.8705741782549
30,101300.0,12156.0,301.4152407180321,0.1404972850464643,201.61537433998174,1197.1905602208546
30,101300.0,14182.0,273.2107920759257,0.18083482884843363,198.8365089033525,1201.6523854365148
30,101300.0,16208.0,226.535435028214,0.24925032434615657,198.3607390437045,1203.8484066016977
30,101300.0,18234.0,342.209309477959,0.18562333849323975,201.31367027788087,1202.7728540234143
30,101300.0,20260.0,206.73627115202498,0.3414013318879516,189.9122148975779,1215.7681462678631
30,101300.0,22286.0,292.7415194811889,0.26521021784176374,194.40934868879256,1212.5382196428206
30,101300.0,24312.0,329.46574834505896,0.25707086824793524,190.5851470674705,1217.5495530327953
30,101300.0,26338.0,217.28049298157603,0.4222838808861004,178.3655802645549,1230.0184590793924
30,101300.0,28364.0,285.9428088637771,0.34556579352993627,182.77443375163375,1225.2216177717014
30,101300.0,30390.0,240.90605186270392,0.4394661597858571,178.59093928402996,1228.7534350711885
30,101300.0,32416.0,162.4563228436762,0.69512875421922,181.17103860985026,1225.1137751392152
30,101300.0,34442.0,336.7289254719538,0.3563283581215202,190.39314766585122,1215.2369760738475
30,101300.0,36468.0,186.4835170970257,0.6812616522640451,170.4100779098566,1233.4593214066413
30,101300.0,38494.0,296.11704647102374,0.4528684667356274,178.60912584670848,1222.2603618938988
30,101300.0,40520.0,318.6101119908486,0.4430495810683955,169.77872374163968,1227.6364502022686
30,101300.0,42546.0,262.26407339868797,0.5651482437263424,152.00571471276467,1239.4495211546616
30,101300.0,44572.0,249.2816600138225,0.6228941362844748,149.02602372880588,1234.4079579812255
30,101300.0,46598.0,209.69316701889412,0.7741505860480812,148.4499114016442,1226.3698712828368
30,101300.0,48624.0,231.29303119945635,0.732370063601113,154.35276157810318,1212.0629974996746
30,101300.0,50650.0,193.70075832162098,0.9109416882568271,157.82292881505347,1200.7787384168241
30,101300.0,52676.0,287.98556679664784,0.637212835613351,167.20489822067512,1184.4999593036578
30,101300.0,54702.0,265.4600342789148,0.7178711627305455,156.89420703791166,1187.4264313289773
30,101300.0,56728.0,260.5555144151298,0.7584721733561766,152.65891768142552,1182.387903046488
30,101300.0,58754.0,166.8020753511609,1.227095710287519,149.24027806856594,1175.4488792877044
30,101300.0,60780.0,185.02943889825295,1.1443590610410121,161.8532177263581,1153.3064082412325
30,101300.0,62806.0,218.63494198113625,1.000746343708925,174.7651680914879,1133.5160832656347
30,101300.0,64832.0,228.80592899397806,0.9871078237341673,184.6923427173969,1118.8907628388274
30,101300.0,66858.0,243.20651434159055,0.9576804597087004,194.1415872146134,1106.3571017878737
30,101300.0,68884.0,247.07495767810966,0.9712523379383792,201.49672216034315,1097.0856440983177
30,101300.0,70910.0,325.0345092859186,0.7600120204641826,209.00475729676194,1088.4766440407766
30,101300.0,72936.0,286.64804556979504,0.8864115485245581,178.71762398540804,1113.433816010643
30,101300.0,74962.0,201.29459555373836,1.2973331006168445,166.7136085979243,1113.569409574902
30,101300.0,76988.0,285.4779734100998,0.939491556618082,180.9743994649809,1087.6383485836675
30,101300.0,79014.0,217.26687315819674,1.2669310578741138,169.26443932518453,1087.8938720661213
30,101300.0,81040.0,343.41321703880067,0.822100429674208,181.31559556569871,1064.255496173181
30,101300.0,83066.0,211.18107590461477,1.3702845099917476,124.88693458899756,1102.313466656914
30,101300.0,85092.0,158.28649410269225,1.8727824040075705,131.12160253751946,1070.7577905890935
30,101300.0,87118.0,216.7237353859104,1.4003734488944481,147.37747238198756,1034.3187469576799
30,101300.0,89144.0,213.80194808485436,1.452522633182403,156.76607099250978,1009.7998347970432
30,101300.0,91170.0,313.1619916305172,1.0142040890407802,168.99375691755648,986.2366283567665
30,101300.0,93196.0,255.92351658391942,1.2686140789623324,132.067228834512,1007.4760688849092
30,101300.0,95222.0,272.6242704642614,1.2167888777587081,124.34609423435055,992.3451295712186
30,101300.0,97248.0,258.8880574237734,1.308612638649163,105.91952269044819,984.8967444688144
30,101300.0,99274.0,287.2678209853052,1.2039015946372087,90.7702185511848,970.2667128367275
30,101300.0,101300.0,176.0149551311216,2.004944360218474,54.45549027594804,970.2614382036237
31,101300.0,2026.0,188.51048252324216,0.03744090905509615,203.7519447404796,1190.1268499177806
31,101300.0,4052.0,198.93434601744923,0.07095812234922892,204.49299504091675,1189.7577485067743
31,101300.0,6078.0,212.33017553187062,0.09972210234939875,205.61918517537856,1189.2569040519115
31,101300.0,8104.0,319.236493819795,0.08843605250305947,206.95876021077575,1188.7996924515605
31,101300.0,10130.0,186.1036858022782,0.18962557892549278,202.81978701156618,1193.9814881866744
31,101300.0,12156.0,269.3155438478011,0.15724314455626906,205.5926665234694,1192.3897690159547
31,101300.0,14182.0,275.68032925351366,0.17921491518229285,204.79499785542927,1194.542036634226
31,101300.0,16208.0,269.9989579225323,0.20912684660390649,203.24105773650564,1197.4739350332156
31,101300.0,18234.0,281.2271470840119,0.2258744760148951,202.0447649933224,1199.9972651551263
31,101300.0,20260.0,327.7161564166938,0.21536941935540985,199.24799808319258,1203.9600225454597
31,101300.0,22286.0,272.2499348332699,0.28517194026320625,187.25459097199635,1216.4616006466897
31,101300.0,24312.0,247.2221211157834,0.34259088791392456,184.5842688266474,1218.854346911405
31,101300.0,26338.0,185.58309005214113,0.49440953802054893,185.04161063708713,1217.7895422948782
31,101300.0,28364.0,268.03154136867965,0.3686583047077778,191.044635196245,1211.233925378316
31,101300.0,30390.0,323.6344906716954,0.32712847527945593,188.64331910681753,1212.976775787096
31,101300.0,32416.0,275.16018808281456,0.4104084319035726,171.52240885661539,1227.9863790506697
31,101300.0,34442.0,233.71631074074222,0.5133833610720634,166.00376929907077,1229.6424986193174
31,101300.0,36468.0,181.41026323786159,0.7003135694200076,167.483763841117,1223.648299627106
31,101300.0,38494.0,266.53467321929793,0.5031318109193218,174.81632643504298,1211.998728158054
31,101300.0,40520.0,241.99542799195794,0.5833171221994786,170.66552788214952,1211.6370818484377
31,101300.0,42546.0,195.7647855702172,0.7571232999952484,171.31147296167757,1205.776071759516
31,101300.0,44572.0,191.3958607145429,0.8112823533705171,178.8669385730753,1193.208890322871
31,101300.0,46598.0,296.6064114999763,0.5473047171064542,187.92678379466375,1180.0301425012888
31,101300.0,48624.0,192.27790766568958,0.8809753238243017,173.83202997331463,1189.041421698019
31,101300.0,50650.0,165.7779521219801,1.0643761341212152,183.1441997376228,1173.7005791521096
31,101300.0,52676.0,217.08206933018187,0.8453397381019719,196.3468924398092,1156.0527761399628
31,101300.0,54702.0,215.14540501349373,0.8857549314350586,205.1492090662915,1144.2988534497376
31,101300.0,56728.0,180.37703284248175,1.0956167987914498,215.6241449576826,1132.0402316917189
31,101300.0,58754.0,275.49084227641947,0.7429724684826111,232.76761541601357,1115.0805228839063
31,101300.0,60780.0,281.10286333808426,0.7532478056187171,229.79015463858804,1118.681627350352
31,101300.0,62806.0,187.8063918025157,1.1650195538856214,223.90934386894077,1123.0580196957067
31,101300.0,64832.0,293.25097671571086,0.7701802911492908,243.05877386358753,1102.8577714814828
31,101300.0,66858.0,155.21169191770204,1.5006223022316076,232.3288555744701,1112.3794084478293
31,101300.0,68884.0,250.3519610190126,0.958539047643672,257.60007814771245,1086.462782252484
31,101300.0,70910.0,250.62081615348285,0.9856728499826255,268.0536414150993,1078.4732635057917
31,101300.0,72936.0,334.3637787814715,0.7599152602026406,280.2428928006416,1069.9589608820881
31,101300.0,74962.0,256.2127723289568,1.0192549708328131,242.6041301739235,1106.12975963981
31,101300.0,76988.0,329.10917340492114,0.8149397442934347,249.34923117498394,1092.4453318401816
31,101300.0,79014.0,297.3295446207778,0.9257813575250046,209.56114117248475,1119.9863571569565
31,101300.0,81040.0,285.3272609072685,0.9894608471188258,188.12948415253274,1120.4068903497434
31,101300.0,83066.0,258.3655873083791,1.1200336706222807,170.61739399404846,1112.1624836528483
31,101300.0,85092.0,173.74482819242422,1.7061581862987252,164.80539733579192,1090.2379486738848
31,101300.0,87118.0,253.95324812694724,1.1950788856535637,183.21332955370482,1047.6961643471484
31,101300.0,89144.0,163.90141230266823,1.894749802632936,181.54367710314474,1029.0875218118272
31,101300.0,91170.0,341.7455546471032,0.9293761634201768,205.40865235827053,989.2229298085897
31,101300.0,93196.0,177.24319546078843,1.8317666606712504,134.71528001702256,1036.7285204692541
31,101300.0,95222.0,271.1642815842482,1.2233402503084865,148.59378509311773,991.7358213262754
31,101300.0,97248.0,262.3432404309122,1.2913775989943928,129.81461345846137,981.067165841256
31,101300.0,99274.0,277.2178189381531,1.2475467453602687,112.33851002263381,965.2807841545414
31,101300.0,101300.0,194.35816721748796,1.8157209272783101,80.95703156306391,957.9515443541753
32,101300.0,2026.0,203.10822190947047,0.03474996613003141,252.9185420719156,771.2470416933859
32,101300.0,4052.0,268.70999226385794,0.05253249998350969,253.27784593785793,771.3145123862291
32,101300.0,6078.0,237.65871644546573,0.08909419276912443,253.241348688448,772.0608460035027
32,101300.0,8104.0,199.50750079392492,0.14150854086183653,253.7043370592568,772.5882859931846
32,101300.0,10130.0,250.3853135778287,0.1409428478697718,254.8283634530367,772.738758793787
32,101300.0,12156.0,310.8730674859184,0.13622287493408625,255.2739286142516,773.8491991573042
32,101300.0,14182.0,319.3495039351084,0.15470832494117256,253.2460282268816,777.6802694834132
32,101300.0,16208.0,247.84890681877326,0.22781633932307974,250.3019936586924,782.6225675434921
32,101300.0,18234.0,335.3793349043883,0.1894035436228479,251.0317545427777,784.0956256140289
32,101300.0,20260.0,206.5464767010874,0.341715043742881,245.70572000267487,791.7772869712535
32,101300.0,22286.0,241.46002797011988,0.32153579540934435,248.03366727273576,791.95683574247
32,101300.0,24312.0,233.48963209157517,0.3627400721236395,249.2985541955916,793.4411161692469
32,101300.0,26338.0,209.67325834965106,0.4376049217687837,251.08850112041108,794.6268283727852
32,101300.0,28364.0,179.99666302629308,0.5489660307466702,254.08606239989098,794.8579444061181
32,101300.0,30390.0,338.42383779765925,0.31283274301904773,258.31094296567653,794.1619777994563
32,101300.0,32416.0,176.41181818637705,0.6401388663998284,249.22291604260434,806.8036905925076
32,101300.0,34442.0,349.42272993489644,0.3433836864814162,254.0151330141963,805.5735150371005
32,101300.0,36468.0,204.58697234197587,0.6209782935991176,241.32680354029512,821.7113283250279
32,101300.0,38494.0,326.62560786107076,0.41056815381926504,245.4233660789557,820.8969621055611
32,101300.0,40520.0,223.3363243810732,0.6320515797548549,236.064311090738,833.430045928536
32,101300.0,42546.0,283.10355415789695,0.5235472260836349,239.33790829076815,833.1699407896966
32,101300.0,44572.0,286.8479192781198,0.5413184962144302,236.6517759646815,838.8908320777261
32,101300.0,46598.0,272.0051212350269,0.596805263815933,233.17271348997167,845.1893173910288
32,101300.0,48624.0,182.56959873612357,0.9278220094840128,231.658086537499,849.3222004048201
32,101300.0,50650.0,284.54573577103906,0.6201115448945135,237.907309307663,845.8155933406888
32,101300.0,52676.0,303.9406888817937,0.6037628601466343,234.40830303505476,852.1016855285458
32,101300.0,54702.0,289.09191378819605,0.6591886330169505,226.75510778057637,862.0398564442634
32,101300.0,56728.0,313.3598946985928,0.630661774661579,221.63810481108584,868.8471934942459
32,101300.0,58754.0,231.23640255924226,0.8851638793248652,210.50550376604104,880.9046346022149
32,101300.0,60780.0,271.163846142142,0.780856732838778,213.2913675630147,878.5905907690587
32,101300.0,62806.0,174.97783241848668,1.250433359303168,210.545241222985,881.7124367401805
32,101300.0,64832.0,188.43425837396117,1.1985937407331344,218.01529247503416,874.7306728230743
32,101300.0,66858.0,246.20394147598842,0.9460211118574662,225.31816564896906,868.5006688436517
32,101300.0,68884.0,199.99652236479727,1.1998815152054323,227.21934423191902,867.9891064751012
32,101300.0,70910.0,227.81095447391525,1.084364598240865,234.5981658586192,862.3180659094228
32,101300.0,72936.0,298.2105728633454,0.8520426875391022,239.70910667344796,859.3942603487342
32,101300.0,74962.0,313.0413493095849,0.8342225152143794,231.08395265111272,869.8356039953528
32,101300.0,76988.0,199.0387493401556,1.347497140674208,216.98763947482806,884.3294010971683
32,101300.0,79014.0,344.70036945765105,0.7985548431073934,224.73125918535294,876.474857430213
32,101300.0,81040.0,198.86785651776216,1.4196369299036733,196.17201169475655,903.5893592445286
32,101300.0,83066.0,320.6976140638353,0.9023396009983534,203.0544320574801,893.8872990649537
